concept_name,concept_oid,code,code_system
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.523,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.524,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.526,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.529,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.600,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.601,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.602,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.603,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.604,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.606,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.609,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.610,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.611,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.612,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.613,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.614,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.616,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.619,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.620,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.621,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.622,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.623,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.624,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.626,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.629,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.810,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.811,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.812,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.813,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.814,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.816,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.819,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.890,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.891,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.892,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.893,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.894,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.896,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.899,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.90,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.91,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.92,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.93,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.94,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.95,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,L89.96,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M62.50,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M62.81,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,M62.84,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.0XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.0XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.0XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.10XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.10XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.10XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.110A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.110D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.110S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.111A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.111D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.111S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.118A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.118D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.118S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.119A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.119D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.119S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.190A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.190D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.190S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.198A,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.198D,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W01.198S,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06.XXXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06.XXXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W06.XXXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07.XXXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07.XXXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W07.XXXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08.XXXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08.XXXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W08.XXXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.0XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.0XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.0XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.1XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.1XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.1XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.2XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.2XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.2XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.8XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.8XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.8XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.9XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.9XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W10.9XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.00XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.00XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.00XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.02XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.02XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.02XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.09XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.09XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.09XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.11XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.11XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.11XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.12XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.12XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.12XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.2XXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.2XXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.2XXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.30XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.30XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.30XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.31XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.31XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.31XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.39XA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.39XD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W18.39XS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19.XXXA,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19.XXXD,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,W19.XXXS,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Y92.199,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z59.3,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z73.6,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.01,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.09,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.1,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.2,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.3,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.8,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z74.9,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z91.81,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z99.11,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z99.3,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z99.81,ICD10CM
Frailty Diagnosis,2.16.840.1.113883.3.464.1003.113.12.1074,Z99.89,ICD10CM
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,99504,CPT
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,99509,CPT
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0162,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0299,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0300,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0493,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,G0494,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S0271,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S0311,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S9123,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,S9124,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1000,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1001,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1002,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1003,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1004,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1005,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1019,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1020,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1021,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1022,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1030,HCPCS Level II
Frailty Encounter,2.16.840.1.113883.3.464.1003.101.12.1088,T1031,HCPCS Level II
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,102492002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,102568007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105501005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105503008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,105504002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,126013009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,127378008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,13791008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,152921000119101,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,15634971000119107,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16018391000119104,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16018431000119109,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160681005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160683008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160684002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160685001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160692006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160693001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160734000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,160737007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161832001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161873000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,161874006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,162236007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,162239000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,16419651000119103,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,165243005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,165244004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,18726006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,20940004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22090007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22325002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,224960004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,22631008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,23042008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,238108007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248269005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248278004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,248279007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249888000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249937002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249938007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249939004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249940002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249941003,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249942005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249943000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,249946008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250003005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250015009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250034009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250038007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250043000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250044006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250045007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250052009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250054005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,250991000119100,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,262285001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,26544005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,267024001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,267032009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,271795006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,275313006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,284529003,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,298283006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,300948004,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,309249007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,309257005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,312444006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,367391008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,371028005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,373931001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,397776000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,404904002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,413121008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,41786007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,422868009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,426977000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,428116008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,428264009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,429091008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,429487005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,43005009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,431524008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,432559006,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,444932008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,4468000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,448765001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,50314001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,60631000119109,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,60651000119103,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,67141003,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,69161000119103,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713512009,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713514005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713568000,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,713655003,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,78119002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,78691002,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,788876001,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,788900007,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,79021000119104,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,79031000119101,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,8510008,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,85711000119103,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,89201000119106,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,89362005,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,931000119107,SNOMEDCT
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R26.2,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R26.89,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R26.9,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R53.1,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R53.81,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R54,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R62.7,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R63.4,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R63.6,ICD10CM
Frailty Symptom,2.16.840.1.113883.3.464.1003.113.12.1075,R64,ICD10CM
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,136071000119101,SNOMEDCT
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,428529004,SNOMEDCT
History of bilateral mastectomy,2.16.840.1.113883.3.464.1003.198.12.1068,Z90.13,ICD10CM
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185460008,SNOMEDCT
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185462000,SNOMEDCT
Home Healthcare Services,2.16.840.1.113883.3.464.1003.101.12.1016,185466002,SNOMEDCT
